project,street,postal,year,typeOfSale,propertyType,price_psm,lat,lon
ARTRA,ALEXANDRA VIEW,,2023,2,Apartment,25257.731958762888,1.290030670539985,103.8171852739029
ARTRA,ALEXANDRA VIEW,,2024,3,Apartment,24271.272727272728,1.290030670539985,103.8171852739029
ARTRA,ALEXANDRA VIEW,,2024,3,Apartment,24805.194805194806,1.290030670539985,103.8171852739029
ARTRA,ALEXANDRA VIEW,,2023,2,Apartment,25877.19298245614,1.290030670539985,103.8171852739029
ARTRA,ALEXANDRA VIEW,,2023,2,Apartment,25692.0,1.290030670539985,103.8171852739029
ARTRA,ALEXANDRA VIEW,,2023,2,Apartment,24230.76923076923,1.290030670539985,103.8171852739029
ARTRA,ALEXANDRA VIEW,,2024,3,Apartment,27319.58762886598,1.290030670539985,103.8171852739029
ARTRA,ALEXANDRA VIEW,,2024,3,Apartment,25324.675324675325,1.290030670539985,103.8171852739029
CITY GATE,BEACH ROAD,,2022,3,Apartment,20866.666666666668,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2022,3,Apartment,22544.761904761905,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2022,3,Apartment,23333.333333333332,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2022,3,Apartment,20470.58823529412,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2022,3,Apartment,22222.222222222223,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2022,3,Apartment,21547.619047619046,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2022,3,Apartment,21384.615384615383,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2022,3,Apartment,22461.53846153846,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2022,3,Apartment,23095.238095238095,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2022,3,Apartment,21442.30769230769,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2023,3,Apartment,20533.333333333332,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2022,3,Apartment,23181.81818181818,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2022,3,Apartment,20955.882352941175,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2022,3,Apartment,21718.75,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2022,3,Apartment,20754.716981132075,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2023,3,Apartment,20595.238095238095,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2023,3,Apartment,23809.52380952381,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2022,3,Apartment,19261.904761904763,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2023,3,Apartment,20833.333333333332,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2022,3,Apartment,22222.222222222223,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2022,3,Apartment,22031.25,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2023,3,Apartment,24230.76923076923,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2023,3,Apartment,22115.384615384617,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2023,3,Apartment,20500.0,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2024,3,Apartment,22656.25,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2024,3,Apartment,23492.06349206349,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2024,3,Apartment,22727.272727272728,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2024,3,Apartment,22727.272727272728,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2024,3,Apartment,20800.0,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2024,3,Apartment,21190.47619047619,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2024,3,Apartment,23015.873015873014,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2024,3,Apartment,23384.615384615383,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2024,3,Apartment,22307.69230769231,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2024,3,Apartment,22861.53846153846,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2023,3,Apartment,21884.56375838926,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2023,3,Apartment,22692.30769230769,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2024,3,Apartment,15959.59595959596,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2024,3,Apartment,22785.714285714286,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2024,3,Apartment,21698.11320754717,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2024,3,Apartment,23214.285714285714,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2024,3,Apartment,23250.0,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2024,3,Apartment,23750.0,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2024,3,Apartment,22619.04761904762,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2024,3,Apartment,22976.190476190477,1.302315905045754,103.8623316610334
CITY GATE,BEACH ROAD,,2024,3,Apartment,23846.153846153848,1.302315905045754,103.8623316610334
FABER HILLS,FABER AVENUE,,2022,3,Terrace,17202.174987642116,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2022,3,Terrace,15722.240419259744,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2022,3,Terrace,19497.178040020524,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2022,3,Semi-detached,12916.483193894028,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2022,3,Terrace,18266.405484818806,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2023,3,Apartment,12903.225806451614,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2023,3,Terrace,17437.722419928825,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2022,3,Semi-detached,14922.743290864733,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2023,3,Semi-detached,14104.372355430181,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2023,3,Terrace,19930.244145490782,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2023,3,Terrace,19782.393669634028,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2023,3,Semi-detached,13330.963384287237,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2023,3,Terrace,20479.52047952048,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2023,3,Semi-detached,17953.321364452426,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2023,3,Semi-detached,18098.39408615855,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2024,3,Apartment,12838.709677419354,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2024,3,Semi-detached,14767.932489451478,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2024,3,Semi-detached,15115.267507612005,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2024,3,Semi-detached,13625.023987718288,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2024,3,Semi-detached,20446.59671778316,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2024,3,Semi-detached,14136.933461909353,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2023,3,Semi-detached,17177.58985200846,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2024,3,Terrace,26431.863067807768,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2023,3,Terrace,9633.911368015415,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2024,3,Semi-detached,22298.45626072041,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2024,3,Semi-detached,17542.07037225905,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2023,3,Semi-detached,15424.453951812655,1.318164272333457,103.7593324055817
FABER HILLS,FABER AVENUE,,2024,3,Detached,20002.117310443493,1.318164272333457,103.7593324055817
THE FOLIAGE,PASIR PANJANG ROAD,,2022,3,Condominium,15402.298850574713,1.291020312885173,103.7740571419617
THE FOLIAGE,PASIR PANJANG ROAD,,2022,3,Condominium,14563.106796116504,1.291020312885173,103.7740571419617
MARINA BAY SUITES,CENTRAL BOULEVARD,,2022,3,Condominium,20529.80132450331,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2022,3,Condominium,19000.0,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2022,3,Condominium,22690.763052208837,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2022,3,Condominium,20000.0,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2022,3,Condominium,20666.666666666668,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2022,3,Condominium,20860.92715231788,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2022,3,Condominium,20945.945945945947,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2022,3,Condominium,21192.052980132452,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2022,3,Condominium,20042.105263157893,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2023,3,Condominium,18859.060402684565,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2022,3,Condominium,19675.392670157067,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2023,3,Condominium,21232.87671232877,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2023,3,Condominium,21721.854304635763,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2022,3,Condominium,20418.84816753927,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2023,3,Condominium,19726.027397260274,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2023,3,Condominium,21084.33734939759,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2023,3,Condominium,21200.0,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2023,3,Condominium,20312.5,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2024,3,Condominium,22602.739726027397,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2024,3,Condominium,18229.166666666668,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2024,3,Condominium,20080.321285140562,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2024,3,Condominium,20510.416666666668,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2023,3,Condominium,21000.0,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2024,3,Condominium,22600.0,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2024,3,Condominium,20033.333333333332,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2024,3,Condominium,20942.40837696335,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2024,3,Condominium,20662.251655629138,1.280344979995934,103.8521432776714
MARINA BAY SUITES,CENTRAL BOULEVARD,,2024,3,Condominium,20000.0,1.280344979995934,103.8521432776714
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2022,3,Apartment,20833.333333333332,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2022,3,Apartment,22978.72340425532,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2022,3,Apartment,23913.043478260868,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2022,3,Apartment,24927.536231884056,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2023,3,Apartment,24285.714285714286,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2022,3,Apartment,25121.951219512193,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2022,3,Apartment,23076.923076923078,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2022,3,Apartment,26097.560975609755,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2022,3,Apartment,26280.48780487805,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2023,3,Apartment,26851.85185185185,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2023,3,Apartment,26341.463414634145,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2022,3,Apartment,23141.02564102564,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2024,3,Apartment,24390.243902439026,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2023,3,Apartment,26341.463414634145,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2024,3,Apartment,25555.555555555555,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2023,3,Apartment,25609.756097560974,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2024,3,Apartment,25047.619047619046,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2024,3,Apartment,25365.853658536584,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2024,3,Apartment,26097.560975609755,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2024,3,Apartment,23913.043478260868,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2024,3,Apartment,26341.463414634145,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2024,3,Apartment,26041.666666666668,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2024,3,Apartment,26600.0,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2024,3,Apartment,25073.170731707316,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2023,3,Apartment,26851.85185185185,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2024,3,Apartment,26400.0,1.276035116061894,103.8375020463613
SPOTTISWOODE SUITES,SPOTTISWOODE PARK ROAD,,2024,3,Apartment,27777.777777777777,1.276035116061894,103.8375020463613
V ON SHENTON,SHENTON WAY,,2022,3,Apartment,26329.268292682926,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2022,3,Apartment,21136.363636363636,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2022,3,Apartment,23181.81818181818,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2022,3,Apartment,23758.86524822695,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2022,3,Apartment,19607.843137254902,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2022,3,Apartment,20454.545454545456,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2022,3,Apartment,20955.75221238938,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2022,3,Apartment,20294.117647058825,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2022,3,Apartment,25030.674846625767,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2022,3,Apartment,23892.073170731706,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2022,3,Apartment,23707.317073170732,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2022,3,Apartment,19265.30612244898,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2022,3,Apartment,25119.04761904762,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2022,3,Apartment,23170.731707317074,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2022,3,Apartment,23658.536585365855,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2023,3,Apartment,24109.756097560974,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2023,3,Apartment,21752.732394366198,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2023,3,Apartment,19019.607843137255,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2023,3,Apartment,23066.666666666668,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2022,3,Apartment,23170.731707317074,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2023,3,Apartment,25111.11111111111,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2023,3,Apartment,20492.957746478874,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2023,3,Apartment,24907.9754601227,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2023,3,Apartment,26785.714285714286,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2022,3,Apartment,26219.51219512195,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2024,3,Apartment,21545.454545454544,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2024,3,Apartment,19577.464788732395,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2024,3,Apartment,25125.365853658535,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2024,3,Apartment,21619.718309859156,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2024,3,Apartment,18037.383177570093,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2023,3,Apartment,29148.936170212764,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2024,3,Apartment,22247.191011235955,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2024,3,Apartment,23048.780487804877,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2024,3,Apartment,20530.973451327434,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2023,3,Apartment,23928.571428571428,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2023,3,Apartment,20634.920634920636,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2024,3,Apartment,23571.428571428572,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2024,3,Apartment,20797.546012269937,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2024,3,Apartment,19718.309859154928,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2024,3,Apartment,21701.375,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2024,3,Apartment,20104.166666666668,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2024,3,Apartment,23333.333333333332,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2024,3,Apartment,26785.714285714286,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2024,3,Apartment,20454.545454545456,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2024,3,Apartment,19583.333333333332,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2024,3,Apartment,25914.634146341465,1.277083407076311,103.8491813435475
V ON SHENTON,SHENTON WAY,,2023,3,Apartment,20535.714285714286,1.277083407076311,103.8491813435475
SPRINGWOOD,JALAN MAT JAMBOL,,2022,3,Terrace,18629.62962962963,1.279352678020899,103.7911511631975
SPRINGWOOD,JALAN MAT JAMBOL,,2022,3,Terrace,18648.01864801865,1.279352678020899,103.7911511631975
SPRINGWOOD,JALAN MAT JAMBOL,,2022,3,Terrace,21600.0,1.279352678020899,103.7911511631975
SPRINGWOOD,JALAN MAT JAMBOL,,2023,3,Terrace,23156.740957252467,1.279352678020899,103.7911511631975
SPRINGWOOD,JALAN MAT JAMBOL,,2024,3,Terrace,22820.51282051282,1.279352678020899,103.7911511631975
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,21632.65306122449,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,18638.655462184874,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,17530.61224489796,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,18436.974789915967,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,18363.057324840764,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,17866.242038216562,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,18873.949579831933,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,17968.15286624204,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,18731.092436974788,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,18789.808917197453,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,18285.714285714286,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,17416.305732484077,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,18318.471337579616,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,18656.05095541401,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,18700.63694267516,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,18885.350318471337,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,19063.694267515923,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,18961.783439490446,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,18273.885350318473,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,18312.92517006803,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,19327.731092436974,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,18560.509554140128,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,16815.28662420382,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,17343.94904458599,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,18312.101910828027,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,17057.32484076433,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,16872.61146496815,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,19428.571428571428,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,18216.56050955414,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,16917.1974522293,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,17639.455782312925,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,19268.907563025212,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2022,1,Apartment,18261.146496815287,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,22535.211267605635,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,21549.295774647886,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,21428.571428571428,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,21126.76056338028,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,21126.76056338028,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,23370.786516853932,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,23820.224719101123,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,20605.04201680672,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,22040.816326530614,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,19986.39455782313,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,21549.295774647886,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,21267.605633802817,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,22689.0756302521,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,21326.530612244896,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,22040.816326530614,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,20181.38775510204,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,21126.76056338028,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,23015.873015873014,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,23352.11267605634,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,22198.933333333334,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,21404.494382022473,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,22253.521126760563,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,21408.450704225354,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,21428.571428571428,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,22268.907563025212,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,20408.163265306124,1.308512377018681,103.7670859754563
CLAVON,CLEMENTI AVENUE 1,,2024,2,Apartment,22022.47191011236,1.308512377018681,103.7670859754563
