OBJECTID,BHD
5905,4.0582
5906,1.711
5907,67.3758
5908,0.0
5911,10.9559
5912,3.0767
5913,12.9539
5916,1.7393
5917,0.0
5918,1.6763
5919,0.0
5920,15.8427
5921,13.3254
5922,8.3223
5923,0.0
5926,2.4211
5927,0.0
5928,13.8461
5929,27.4946
5930,1.3553
5931,5.3675
5932,0.0
5933,13.0496
5934,26.8449
5935,15.6576
5937,12.3839
5938,9.7002
5939,0.0
5943,4.741
5944,0.0
5945,4.4086
5946,0.0
5947,3.1309
5948,5.7241
5949,15.129
5950,2.8293
5951,16.3394
5952,8.2329
5953,3.1552
5954,1.7321
5955,0.0
5956,7.5189
5957,3.8002
5959,0.0
5960,15.5769
5961,4.1494
5963,12.1244
5964,28.3187
5965,2.0
5966,0.0
5967,11.8102
5968,3.9275
5969,14.1421
5970,1.7854
5971,11.6192
5972,7.4275
5973,21.139
5974,2.1164
5975,3.8324
5976,6.1229
5977,0.0
5978,8.4181
5979,1.8892
5980,20.5701
5981,0.0
5982,17.6599
5983,32.5951
5985,3.8217
5986,0.0
5987,0.0
5989,7.2138
5992,0.0
5995,3.9843
5997,8.4649
5998,15.2573
5999,0.0
6000,3.2692
6001,1.3787
6002,14.4807
6003,3.4033
6005,0.0
6006,12.0237
6007,30.1873
6009,21.3964
6010,8.1733
6011,0.6236
6012,7.8453
6013,2.1249
6014,11.9907
6015,1.4464
6016,2.2526
6018,2.9499
6019,2.6585
6020,6.2814
6021,14.2656
6022,0.0
6025,47.4464
6026,1.7599
6027,23.7616
6028,10.4864
6029,2.227
6031,0.0
6032,3.4408
6033,0.0
6034,15.0874
6035,1.8957
6036,0.0
6037,1.9751
6038,0.9428
6039,1.3582
6040,11.2425
6041,4.9943
6042,4.3988
6044,5.534
6045,2.3443
6046,1.9621
6047,1.0
6048,5.7896
6049,6.139
6051,9.4198
6052,7.4608
6053,2.5
6054,4.3996
6055,21.4048
6056,15.9447
6057,0.4714
6058,2.5794
6059,8.313
6060,0.0
6061,5.7892
6062,9.6104
6064,0.8
6065,13.1955
6066,1.5
6067,10.6908
6069,1.3553
6070,17.2293
6071,3.4641
6072,0.0
6073,0.0
6074,26.3051
6075,1.2
6077,13.0837
6078,8.7018
6080,3.7857
6081,6.8723
6082,0.0
6083,10.7895
6084,5.2446
6085,0.0
6086,2.2879
6087,14.7553
6088,3.5634
6089,25.173
6091,20.2304
6092,4.314
6094,2.5415
6095,11.035
6096,19.4156
6097,9.3707
6098,12.5696
6099,0.0
6100,4.5474
6101,2.0548
6102,2.8695
6103,12.8331
6104,0.0
6105,1.2247
6106,8.952
6107,0.0
6108,5.2408
6109,12.2673
6110,0.0
6112,9.6908
6113,18.8746
6114,0.9428
6116,0.433
6117,1.3844
6118,16.2224
6119,34.383
6120,0.0
6121,8.2094
6122,1.5102
6123,2.9085
6124,9.2613
6125,11.9426
6126,7.7141
6127,15.6844
6129,1.2524
6130,4.2659
6131,2.0494
6132,0.0
6133,5.1536
6134,3.1777
6135,17.6223
6136,3.5228
6137,3.6401
6139,8.4094
6140,15.1472
6142,4.3365
6143,2.8546
6144,1.7931
6145,6.1847
6146,0.0
6147,3.2772
6148,0.0
6149,4.0819
6150,14.2338
6151,5.4754
6152,0.9428
6153,2.4394
6154,3.5
6156,3.5128
6158,0.0
6159,3.4726
6160,5.4058
6161,0.0
6164,10.0519
6165,2.3746
6166,1.4697
6167,7.5546
6168,0.0
6169,0.0
6170,7.6076
6171,3.3564
6172,0.0
6173,1.299
6174,0.0
6176,0.0
6177,0.0
6178,30.7528
6179,0.0
6180,2.515
6181,1.8497
6182,9.8432
6183,0.0
6185,4.2809
6186,5.5202
6187,11.4458
6188,3.7898
6189,2.4416
6190,7.7948
6192,1.5026
6193,0.0
6194,14.7561
6195,11.924
6196,0.0
6197,6.1
6198,0.0
6200,17.0253
6201,3.6401
6202,8.1185
6203,13.5228
6204,0.0
6205,14.8099
6206,4.3148
6207,0.0
6208,8.4257
6209,5.4998
6211,0.4899
6214,6.3138
6215,0.0
6217,6.4952
6218,10.7079
6219,17.1827
6220,13.0779
6221,0.7319
6222,8.0165
6223,4.9406
6224,0.0
6225,0.0
6226,0.0
6227,1.1249
6228,3.5977
6230,1.6997
6231,0.0
6233,9.4281
6234,23.2247
6235,5.1245
6236,13.0456
6237,11.4973
6238,4.5017
6239,5.4175
6241,13.6625
6242,0.0
6243,0.0
6245,24.7138
6246,3.148
6247,6.7222
6248,0.0
6250,0.0
6253,2.4678
6254,4.0608
6255,9.3249
6256,3.0955
6257,17.4463
6258,1.4142
6259,14.5438
6260,14.0048
6261,3.2998
6262,3.5707
6263,0.0
6264,12.4761
6266,16.7965
6267,1.4142
6268,1.6006
6269,1.7854
6270,0.0
6272,9.8956
6273,2.9303
6274,3.7887
6275,3.6997
6277,11.4448
6281,7.7659
6282,7.779
6284,6.8113
6285,0.0
6286,1.4015
6287,0.0
6288,3.5935
6291,6.8864
6292,14.0769
6294,13.7632
6295,2.6247
6296,14.6598
6297,5.1412
6298,3.732
6299,30.1185
6300,3.0
6301,17.1989
6302,26.5322
6303,15.3699
6304,13.365
6306,1.4432
6307,4.0
6308,12.0578
6309,13.6713
6310,0.0
6312,5.6631
6313,0.5
6314,2.5485
6315,3.2872
6316,0.0
6319,4.2426
6320,0.0
6321,0.0
6322,0.0
6323,2.586
6324,2.9629
6325,8.4706
6327,2.7692
6328,7.9031
6331,0.0
6332,0.0
6333,6.6791
6334,0.0
6335,5.2876
6336,3.3157
6337,13.1521
6339,0.0
6340,3.8644
6342,12.2143
6343,0.0
6345,4.6783
6346,1.6271
6347,8.9022
6349,3.9656
6350,0.0
6351,0.0
6352,7.5175
6354,0.0
6355,0.0
6356,10.9219
6357,0.0
6359,15.2035
6360,0.0
6361,0.0
6363,11.7576
6364,0.0
6365,17.3064
6367,2.3371
6368,3.7556
6370,8.2511
6371,10.0073
6372,0.0
6373,2.4691
6375,2.3485
6376,12.7724
6378,12.4574
6379,11.3247
6380,14.8461
6381,4.4176
6383,2.0048
6384,52.8205
6385,14.6845
6386,7.1947
6387,0.0
6388,5.3042
6389,6.2578
6390,0.0
6392,0.0
6393,2.3438
6394,1.5
6395,5.9387
6396,16.9904
6399,11.5086
6400,25.8493
6401,0.0
6402,4.15
6403,0.0
6406,0.0
6407,0.0
6408,5.0463
6410,6.0085
6411,0.0
6412,32.4414
6413,5.9027
6414,0.0
6415,0.9798
6416,33.4493
6417,37.6173
6418,11.9817
6419,1.1331
6421,14.67
6424,7.7616
6425,3.0
6426,19.8135
6427,7.2222
6428,1.4952
6429,2.501
6430,0.9063
6431,11.1999
6432,8.2562
6433,7.6017
6434,31.1372
6435,0.781
6436,14.7843
6437,0.0
6438,38.1843
6439,14.4355
6440,4.5893
6442,5.1325
6443,3.732
6444,1.4907
6445,15.0
6446,8.0225
6447,0.0
6448,13.4873
6449,5.7365
6450,1.3997
6451,5.4961
6452,4.9108
6453,2.2298
6454,0.0
6457,8.1654
6458,7.1736
6459,6.5748
6460,14.3476
6461,0.0
6462,0.0
6463,19.2534
6464,1.0198
6465,20.4506
6466,14.2498
6467,2.1342
6468,19.4675
6469,11.933
6470,16.5538
6472,23.7785
6473,0.0
6474,21.6149
6475,9.273
6476,3.4655
6478,8.585
6479,10.3293
6480,7.4458
6481,0.866
6482,3.618
6484,11.9063
6485,6.0
6486,0.0
6488,4.1883
6489,7.632
6491,9.4429
6492,3.3196
6494,0.0
6495,12.3074
6496,0.0
6497,0.0
6498,14.112
6499,5.6424
6500,0.8292
6502,0.0
6503,4.7136
6504,1.4
6505,21.2184
6506,8.4532
6508,4.3233
6509,22.1949
6510,9.9008
6511,1.2247
6512,0.7127
6515,4.0073
6516,4.0447
6517,21.1284
6518,0.0
6520,16.567
6521,11.8859
6522,3.541
6523,6.6378
6524,1.5
6525,2.3123
6526,6.1065
6527,9.8991
6528,12.7352
6529,3.7688
6530,0.0
6531,21.6395
6532,0.0
6534,15.0792
6535,11.2759
6536,12.9017
6538,39.2715
6539,14.6096
6540,0.0
6541,13.2699
6542,12.4041
6543,1.4142
6544,4.6887
6546,14.9389
6547,0.9428
6548,13.2782
6549,43.2435
6550,22.3018
6551,4.5123
6552,0.0
6553,8.063
6554,12.686
6555,12.4616
6556,4.6479
6557,1.56
6558,1.1072
6561,34.7934
6562,11.9469
6563,15.3881
6564,13.6
6565,0.0
6566,1.7154
6567,0.0
6570,2.7938
6571,0.0
6572,0.0
6573,2.7826
6574,0.0
6575,11.8157
6576,9.7846
6577,23.1089
6578,8.5717
6579,16.2975
6580,0.0
6581,5.8832
6582,9.9146
6583,2.417
6585,12.3152
6586,0.7454
6587,0.0
6589,13.5698
6591,3.8919
6592,0.0
6593,2.26
6594,0.0
6596,9.065
6597,0.0
6598,0.0
6601,0.0
6603,0.0
6604,4.1474
6605,13.351
6606,44.3772
6607,1.6525
6608,8.0
6609,5.6861
6611,2.0463
6612,3.3286
6613,21.7693
6614,0.997
6615,1.5541
6616,2.618
6617,0.0
6619,3.9293
6621,0.0
6623,8.0
6624,0.0
6625,0.0
6627,16.877
6628,20.1442
6629,0.0
6630,0.5
6632,6.4846
6633,0.0
6635,2.8611
6637,2.3927
6638,3.5707
6640,3.3665
6643,9.5051
6645,7.7994
6647,15.0824
6648,6.8071
6649,13.4381
6650,13.0456
6652,0.0
6653,1.0137
6654,1.299
6656,0.0
6657,4.6754
6658,0.0
6659,0.0
6660,19.0668
6661,0.0
6662,0.0
6663,5.4858
6664,2.2848
6665,15.0909
6666,4.7902
6667,7.0
6668,10.334
6669,11.6497
6670,30.0325
6672,2.987
6673,13.3553
6674,0.0
6675,2.6158
6676,0.0
6678,10.6878
6680,3.7225
6682,8.2638
6684,26.99
6685,12.2451
6686,0.0
6687,20.6485
6688,6.7721
6690,3.5279
6693,0.0
6694,0.4714
6695,4.5196
6696,16.8416
6697,4.2426
6699,3.9853
6700,8.8549
6701,21.0
6702,20.548
6703,1.6
6704,2.7961
6706,11.0969
6707,4.4891
6708,7.3044
6709,0.0
6711,12.8227
6712,7.3436
6713,7.7522
6714,0.0
6715,16.6028
6716,25.4558
6717,2.1081
6718,6.0293
6719,66.453
6720,10.6355
6721,7.7875
6722,8.5245
6724,2.29
6725,12.3341
6726,0.0
6727,12.9701
6728,2.87
6730,0.0
6731,2.1721
6732,9.6476
6734,1.0897
6735,0.0
6736,1.3565
6737,2.7011
6738,5.7061
6739,19.2879
6740,0.0
6741,12.2984
6742,0.0
6743,2.8346
6744,9.9678
6746,1.8998
6747,0.0
6749,10.9516
6750,4.4141
6752,11.8838
6754,1.554
6755,5.0914
6756,20.1199
6757,4.1838
6758,3.7268
6759,12.4786
6760,6.6123
6761,17.2417
6762,7.2157
6763,0.0
6765,10.7355
6766,3.1054
6767,0.0
6768,19.4454
6770,11.158
6771,12.1335
6772,0.0
6773,7.6174
6774,4.9608
6775,1.8856
6777,2.4944
6779,15.9979
6781,18.4782
6782,6.6316
6783,6.0
6784,16.3064
6785,13.0433
6786,3.7079
6787,28.8125
6788,16.7607
6789,2.0636
6790,0.0
6791,9.9003
6792,0.0
6795,0.0
6796,15.2415
6797,6.994
6798,0.0
6799,13.5974
6800,0.0
6801,0.0
6803,16.3232
6804,8.6836
6805,1.3098
6807,2.6913
6808,9.3148
6809,14.6969
6810,0.5995
6811,5.9603
6812,0.0
6815,0.0
6816,33.1591
6817,11.4721
6818,2.5257
6819,5.6677
6820,44.7775
6821,11.3189
6822,9.4037
6823,3.8971
6824,23.2088
6825,5.6387
6826,39.6411
6827,8.2912
6829,0.0
6830,5.8368
6831,29.7908
6832,4.4931
6833,6.6277
6834,2.4599
6836,3.5659
6837,1.6429
6838,1.6432
6839,0.9428
6840,1.6211
6841,10.5436
6842,3.0819
6843,37.9633
6844,2.6673
6846,33.9551
6847,0.0
6848,11.11
6849,29.1901
6850,7.2284
6851,0.0
6852,3.3823
6853,10.3709
6854,10.2546
6855,0.0
6856,5.6119
6857,36.5366
6858,4.3068
6859,5.9268
6861,8.5
6862,0.0
6863,2.3094
6864,9.5533
6865,1.5203
6866,8.8616
6868,8.6679
6869,2.0062
6870,4.0026
6871,10.304
6872,14.3638
6873,2.1999
6874,12.4706
6875,7.8127
6878,2.5298
6879,8.5447
6880,0.0
6881,0.0
6882,0.0
6885,4.5078
6888,1.3888
6889,0.4714
6890,0.5
6891,0.0
6892,11.4859
6893,17.9134
6894,0.0
6895,4.1862
6898,0.0
6899,0.7217
6900,0.0
6902,17.8379
6903,2.1213
6904,0.0
6905,18.2198
6906,17.4779
6907,11.5757
6908,21.1014
6909,9.7563
6910,14.9183
6911,3.2811
6912,6.1574
6913,0.0
6914,7.7684
6915,12.7735
6916,0.0
6918,2.0254
6919,0.0
6920,0.0
6921,0.0
6922,11.5522
6923,0.8292
6924,1.4707
6925,10.0701
6926,4.0171
6927,22.6168
6928,3.496
6929,10.6237
6930,4.3959
6931,0.0
6932,0.0
6933,27.8794
6936,24.4022
6937,1.5
6939,10.0553
6940,4.7166
6941,15.522
6942,0.0
6943,0.0
6944,13.4198
6945,1.0556
6946,16.8168
6947,20.3877
6948,6.3583
6949,0.0
6950,0.0
6952,12.289
6953,1.6013
6954,10.7982
6956,16.4931
6957,0.0
6958,9.7107
6959,20.3654
6960,1.5
6961,2.5129
6962,0.0
6964,0.0
6965,29.1652
6966,1.1742
6967,15.7231
6968,13.7889
6969,11.3663
6970,0.433
6971,3.4409
6973,0.0
6975,6.7149
6978,16.6305
6979,0.0
6980,16.0774
6981,8.0736
6982,0.0
6984,0.8937
6986,0.0
6987,0.0
6988,21.1107
6989,4.0853
6990,12.8627
6991,0.0
6992,4.0839
6994,10.0918
6995,5.4872
6996,2.632
6997,4.0049
7000,7.2271
7001,3.0311
7002,16.6265
7003,9.5886
7004,43.8953
7005,2.1876
7006,0.0
7007,3.2642
7008,0.9428
7009,14.0245
7010,9.0464
7012,5.3887
7013,1.0
7014,7.7157
7015,10.0987
7016,7.8333
7017,24.4694
7018,8.5644
7019,2.2271
7021,5.6592
7023,0.0
7024,0.0
7025,0.0
7026,0.0
7027,0.0
7028,0.0
7029,6.6287
7031,1.9896
7033,5.9463
7034,1.9743
7035,14.2883
7036,4.5437
7037,1.5628
7038,23.9231
7039,13.7649
7042,13.4608
7043,12.242
7044,20.951
7045,0.0
7047,8.9738
7050,11.1977
7051,16.9706
7052,7.8167
7053,5.7287
7054,0.0
7056,11.3475
7057,12.1626
7058,2.89
7059,0.0
7060,14.3156
7061,0.0
7062,18.9275
7063,5.8522
7064,2.8212
7065,8.3582
7066,2.0
7067,12.8899
7068,5.0821
7069,0.0
7070,6.6971
7072,9.0437
7073,8.9764
7074,6.6799
7075,0.0
7078,0.0
7079,3.0538
7080,0.0
7081,0.0
7082,2.4782
7083,20.2129
7084,1.8547
7085,2.1953
7086,4.0
7087,7.8884
7088,2.3378
7089,0.9187
7090,4.9554
7092,5.6569
7094,30.6517
7096,1.1606
7097,0.0
7098,14.5788
7101,0.0
7102,1.9769
7103,0.0
7104,5.8865
7105,2.6617
7109,0.0
7110,3.8421
7111,2.2768
7112,4.6372
7114,2.3647
7115,23.5811
7116,3.3564
7117,4.8
7118,0.6
7119,7.1519
7120,2.1387
7122,2.5
7123,6.784
7124,3.3778
7126,3.927
7127,1.2454
7128,0.3307
7129,10.0623
7130,26.6009
7131,3.4375
7132,0.0
7133,30.974
7134,8.0484
7135,7.1164
7137,4.2499
7138,26.1102
7139,3.4911
7140,20.7364
7141,11.1703
7142,3.3993
7143,0.0
7144,6.5265
7145,0.0
7148,23.9707
7149,10.1614
7150,6.3359
7151,42.2489
7152,4.6152
7153,19.4034
7154,83.0596
7156,0.0
7157,8.4978
7158,0.9428
7160,13.8738
7161,10.0569
7162,3.3462
7163,1.118
7164,34.6073
7165,0.0
7167,0.0
7168,0.0
7169,3.6247
7170,1.0289
7172,13.7597
7173,14.5639
7174,0.0
7175,3.1598
7177,20.4932
7178,11.1803
7179,0.0
7180,0.0
7182,3.0099
7183,1.633
7184,3.3466
7185,13.905
7186,27.6237
7187,0.0
7188,0.0
7189,0.0
7190,1.4087
7191,18.8464
7192,5.4727
7193,3.5355
7194,10.5081
7195,0.0
7197,3.0096
7198,0.0
7200,3.1192
7201,1.9149
7202,1.5914
7203,7.8688
7204,13.8884
7205,0.0
7207,4.301
7208,6.534
7209,0.0
7210,3.677
7211,0.0
7212,11.0926
7213,2.29
7214,8.7719
7215,26.749
7216,4.8272
7219,1.6
7220,0.0
7221,5.4115
7222,1.8708
7223,21.4204
7224,0.0
7225,6.3005
7226,19.2039
7228,1.299
7230,8.889
7232,1.2776
7233,13.5458
7234,0.0
7237,7.8324
7238,2.7316
7239,2.6869
7240,0.0
7241,1.0
7243,2.8104
7244,14.0157
7245,0.0
7246,4.858
7247,5.3054
7248,7.796
7249,0.0
7250,5.8829
7251,3.3749
7252,13.897
7253,0.0
7254,8.5
7256,5.893
7257,3.4293
7258,7.8354
7259,0.0
7260,5.5
7261,5.7231
7263,12.2895
7264,0.0
7265,1.8964
7267,0.0
7268,0.0
7269,10.0739
7270,8.9295
7271,0.0
7273,0.0
7274,9.1301
7275,0.0
7276,14.3963
7277,10.6643
7278,6.1912
7279,0.0
7281,31.8087
7282,0.0
7283,1.7951
7284,14.6403
7285,0.0
7287,3.3836
7288,0.0
7289,34.6229
7290,5.0
7291,13.7055
7292,17.9823
7293,4.9487
7294,2.7886
7295,24.9722
7296,2.5364
7297,0.0
7298,3.1182
7299,3.12
7300,2.9297
7301,13.0437
7302,2.9142
7303,0.0
7304,0.0
7305,4.4558
7306,15.4592
7307,3.0067
7308,0.0
7310,5.026
7311,16.2453
7312,7.9806
7315,15.9388
7316,17.4356
7318,15.05
7321,37.4474
7322,4.1289
7323,1.4517
7325,0.0
7326,3.1155
7327,0.0
7328,2.6309
7331,17.1665
7332,15.6
7333,6.6606
7334,26.1666
7335,1.9596
7337,0.5
7338,10.2803
7339,27.1553
7340,5.174
7341,10.1544
7342,14.5724
7343,6.4748
7344,2.4028
7345,11.0547
7347,4.084
7348,4.8125
7349,0.0
7350,7.8304
7351,23.47
7352,0.0
7353,1.8034
7354,4.9959
7355,2.0428
7356,22.8061
7357,3.1802
7358,8.9253
7359,13.6565
7360,0.0
7361,3.0501
7363,6.261
7364,0.0
7365,11.7358
7368,0.0
7369,6.6026
7370,2.7634
7371,3.2497
7373,0.0
7375,2.8
7376,20.6292
7377,5.3896
7379,0.0
7381,0.0
7382,3.9369
7383,5.1829
7384,2.7726
7385,3.3025
7387,14.3457
7388,11.5225
7389,0.0
7390,0.0
7391,12.5621
7392,0.0
7393,6.7613
7396,3.9944
7397,5.435
7398,17.8966
7399,0.0
7400,0.0
7401,1.5922
7403,3.0067
7404,0.0
7405,7.9516
7406,1.597
7407,13.4552
7409,7.2818
7411,6.3944
7412,23.1725
7413,0.0
7414,3.2146
7415,15.1433
7416,1.9596
7418,0.0
7419,9.3375
7420,0.0
7421,1.8526
7422,0.0
7423,1.9596
7424,13.4205
7425,16.0452
7426,8.2162
7427,8.2459
7429,6.0
7430,0.0
7431,3.9256
7433,0.0
7434,0.0
7435,1.6163
7436,2.2852
7437,3.8694
7438,2.6926
7439,8.8388
7440,11.5507
7442,2.9797
7443,2.7051
7446,0.0
7447,4.2264
7448,1.7738
7450,0.0
7451,4.691
7452,0.0
7453,4.5491
7454,4.3863
7455,16.1198
7456,9.6711
7458,2.8212
7459,1.6653
7460,1.4106
7464,0.0
7465,7.7549
7466,26.4932
7467,2.7828
7468,3.8957
7469,19.1081
7470,5.2606
7471,6.208
7473,8.5601
7474,3.5953
7476,4.5319
7481,1.1715
7482,0.0
7483,8.5614
7484,15.1192
7485,2.1076
7486,0.0
7487,6.3072
7488,0.3143
7489,5.0988
7490,10.6412
7491,1.68
7492,0.0
7493,9.2131
7494,5.6043
7495,2.589
7497,0.0
7499,0.0
7500,10.2674
7501,2.6458
7502,6.8958
7503,12.7443
7504,3.0
7505,0.8975
7506,0.0
7507,2.4703
7508,2.2956
7509,19.4962
7510,21.8768
7511,0.0
7512,3.4293
7513,5.3338
7514,6.0755
7515,6.977
7516,7.1322
7517,0.0
7518,1.3147
7519,5.0476
7520,4.4808
7521,2.8656
7522,0.0
7523,8.7209
7524,20.5122
7525,5.0823
7526,10.1581
7527,0.0
7528,6.2361
7530,0.0
7531,2.1931
7532,11.4843
7533,1.5762
7534,7.7742
7535,0.0
7537,2.9006
7538,0.0
7539,19.923
7540,5.5128
7542,5.0097
7543,0.0
7544,2.8458
7546,2.7487
7547,0.0
7548,2.1111
7549,8.6006
7550,4.5822
7551,7.1334
7552,2.3868
7553,37.231
7554,0.0
7555,56.1525
7556,21.0032
7557,21.2097
7558,5.6843
7559,12.0731
7560,18.8562
7562,10.0533
7563,0.0
7567,3.3571
7569,10.3774
7570,2.7262
7572,3.6962
7573,10.8455
7574,1.5275
7575,3.2658
7578,0.0
7580,0.0
7581,5.8931
7582,0.0
7583,20.2145
7584,1.8249
7585,7.4234
7586,0.0
7587,1.1499
7589,4.3427
7590,0.0
7591,0.0
7592,6.2634
7593,11.8263
7594,1.7707
7595,2.1651
7596,1.3296
7597,2.5
7598,4.1136
7599,0.0
7600,7.4496
7602,3.6162
7603,40.5127
7604,8.1782
7605,5.1029
7606,4.3647
7609,44.9951
7610,0.0
7611,0.0
7612,9.7966
7613,22.2875
7614,0.0
7615,6.2992
7616,9.0363
7617,0.0
7618,25.326
7619,6.7511
7620,22.7332
7621,34.0823
7622,1.5635
7623,0.0
7624,0.0
7626,0.0
7627,6.8305
7628,0.0
7629,0.0
7630,12.9721
7632,14.3372
7633,1.0
7634,2.7
7635,3.7595
7636,0.0
7637,37.0923
7639,4.4983
7640,3.1932
7641,2.031
7642,15.8474
7643,0.0
7644,11.5621
7645,13.4406
7646,5.4358
7647,0.0
7648,21.7149
7649,12.8851
7650,28.8236
7651,0.0
7653,13.451
7654,0.3307
7655,20.6054
7656,0.0
7657,5.2825
7658,10.7547
7659,0.0
7660,22.4203
7661,0.0
7662,4.25
7663,16.1283
7664,11.179
7665,1.7394
7666,0.0
7667,29.3152
7668,2.1635
7669,16.5151
7670,0.0
7671,20.5348
7672,3.6873
7673,13.6499
7674,0.0
7676,0.0
7677,0.0
7678,4.8541
7679,2.8929
7680,4.322
7681,4.2745
7682,0.0
7683,0.0
7684,2.924
7685,0.0
7687,3.6851
7688,6.9762
7690,11.398
7692,2.2025
7693,0.0
7694,2.8654
7695,7.012
7696,1.4967
7697,14.5403
7698,12.2454
7699,3.3245
7700,4.4327
7701,14.5313
7702,2.9806
7704,5.5111
7705,25.9741
7706,2.0786
7707,30.2389
7708,0.0
7709,19.6777
7710,0.0
7711,5.5756
7713,2.4874
7714,0.0
7715,1.7717
7716,6.4361
7717,3.2388
7718,1.8856
7719,21.0906
7720,6.0881
7721,6.0148
7722,13.4423
7723,4.4075
7724,4.4328
7725,5.5791
7726,3.9192
7727,5.3151
7728,0.0
7729,0.0
7730,2.0864
7732,11.1575
7735,0.0
7737,7.5664
7738,1.8238
7739,20.4532
7740,0.0
7741,3.3908
7742,0.5
7743,0.0
7744,11.6725
7745,3.8119
7746,0.0
7747,18.2979
7748,10.7159
7749,7.8722
7750,11.5554
7751,41.6843
7752,0.0
7753,4.9037
7754,11.6582
7755,0.4979
7756,11.4646
7757,18.8243
7759,14.6895
7760,2.4813
7761,8.8035
7763,13.6733
7764,2.3094
7765,0.0
7766,4.4463
7767,6.7941
7768,2.6106
7769,5.8658
7771,2.0548
7772,0.0
7774,15.6793
7775,3.9698
7776,28.0084
7777,26.9196
7778,4.9096
7779,0.0
7781,1.462
7782,0.0
7783,14.9942
7785,37.681
7786,4.9742
7788,0.0
7789,8.4692
7790,13.5116
7791,0.433
7792,24.0267
7793,8.9477
7794,8.0629
7795,0.0
7796,1.7889
7797,7.5812
7799,1.6316
7800,20.6346
7801,2.9475
7802,0.0
7803,4.4077
7805,9.7336
7806,0.0
7807,0.0
7808,15.7989
7809,1.854
7811,0.0
7812,0.0
7813,10.1706
7815,2.1037
7816,2.2445
7817,2.9156
7818,15.1286
7819,10.49
7820,0.0
7821,0.0
7822,6.7543
7823,9.1765
7824,0.0
7825,11.4709
7826,0.0
7828,10.8041
7829,2.7624
7830,11.3326
7831,0.0
7832,11.5922
7833,1.748
7834,2.0
7835,9.8696
7836,2.2333
7837,3.1251
7838,0.0
7839,9.1028
7840,0.0
7841,7.16
7842,0.0
7846,0.0
7847,1.4337
7848,3.507
7849,2.3348
7850,12.9238
7852,2.0396
7853,9.5019
7854,12.2395
7856,3.4004
7857,17.4034
7858,3.2404
7859,6.7852
7860,16.3459
7861,6.9827
7863,3.3373
7864,10.4689
7865,2.144
7866,15.7582
7867,15.6425
7868,16.9247
7869,0.0
7870,1.5
7871,1.5
7872,34.4387
7875,1.3865
7876,6.1492
7877,0.0
7878,0.0
7879,10.3259
7880,0.0
7881,27.5136
7882,15.6621
7883,0.0
7884,0.0
7885,2.8392
7886,0.0
7887,0.0
7888,0.668
7889,2.5865
7890,9.6237
7891,10.4326
7892,35.141
7893,1.4736
7895,0.0
7896,17.929
7898,2.0616
7899,1.3293
7900,15.8812
7901,2.6533
7903,2.5048
7904,0.0
7905,12.9546
7906,3.0683
7907,13.264
7909,2.3854
7910,7.4659
7911,11.1395
7912,3.9616
7913,0.866
7914,5.8366
7915,1.1547
7916,0.0
7917,1.3437
7918,4.3664
7921,12.3956
7922,3.8494
7923,1.5
7924,4.2737
7926,5.831
7927,10.8108
7928,0.0
7929,7.4829
7930,0.5
7931,0.0
7932,4.7684
7933,8.938
7935,17.7994
7936,0.3307
7937,3.0414
7938,2.7305
7939,0.4714
7940,0.0
7941,9.2822
7942,2.6373
7943,28.009
7944,0.0
7945,6.61
7946,2.8964
7947,3.7769
7948,2.4449
7949,0.0
7950,4.6888
7951,3.148
7952,5.8232
7953,3.5949
7954,2.1583
7955,20.8384
7956,0.0
7957,2.121
7958,14.5704
7959,3.6742
7960,0.0
7961,0.0
7962,1.3123
7963,6.545
7964,8.6711
7965,5.1176
7966,5.0581
7967,0.0
7968,0.0
7969,8.6296
7970,0.0
7971,10.1217
7972,0.0
7973,0.0
7974,3.6328
7976,4.2213
7977,17.6884
7978,4.7066
7979,2.4561
7980,0.0
7981,0.0
7982,6.7159
7983,0.9798
7984,8.6464
7985,21.1543
7986,5.5103
7987,9.6469
7988,0.0
7989,57.0692
7990,0.0
7992,2.3266
7993,0.0
7994,23.5769
7995,2.4305
7996,2.3452
7997,7.0907
7998,2.8864
7999,0.4714
8000,1.8681
8001,4.4821
8002,16.0215
8003,0.0
8004,12.1861
8005,7.3817
8007,2.1579
8009,0.4714
8010,4.7076
8011,4.3966
8012,8.4145
8013,2.3534
8014,13.4554
8015,25.8465
8016,2.7129
8017,3.5
8018,9.0018
8019,15.9178
8020,17.5859
8021,0.0
8022,12.4871
8023,6.2213
8026,0.9428
8028,16.3639
8029,5.7988
8030,21.4338
8031,0.0
8032,7.3166
8033,10.1687
8034,1.9754
8035,9.9449
8036,0.0
8037,12.7716
8038,4.4365
8039,0.0
8040,16.4672
8041,0.0
8042,12.2082
8043,0.0
8044,5.1878
8045,8.441
8046,3.823
8047,1.8876
8048,11.9991
8051,2.0494
8052,8.3306
8053,3.312
8054,5.9014
8055,12.8419
8056,11.1831
8058,4.8094
8060,14.6268
8061,0.0
8063,4.8384
8065,1.5458
8066,12.4205
8067,0.3727
8068,2.1002
8069,22.3919
8070,0.0
8071,12.7754
8073,2.1428
8074,4.4213
8075,3.3953
8076,1.5535
8077,10.3356
8078,1.1684
8079,11.8645
8080,0.0
8081,2.5279
8082,5.5174
8084,12.6347
8085,0.0
8087,1.8561
8088,8.497
8089,2.9992
8090,16.1295
8091,5.9465
