OBJECTID,ECSI,SEVI
1327,0.311608,0.476225
1328,0.300732,0.397105
1329,0.157613,0.076919
1330,0.131809,0.417524
1331,0.312313,0.278596
1332,0.404794,0.347067
1333,0.255467,0.122802
1334,0.263941,0.396209
1335,0.301489,0.30094
1336,0.341404,0.402783
1337,0.212819,0.084783
1338,0.165901,0.362362
1340,0.355114,0.11919
1343,0.198072,0.486623
1344,0.178716,0.084751
1345,0.057156,0.022542
1346,0.365319,0.497348
1347,0.98485,0.284088
1348,0.339263,0.440104
1349,0.336056,0.442308
1350,0.263678,0.402683
1351,0.335986,0.301356
1352,0.218072,0.290563
1353,0.380402,0.296112
1354,0.126032,0.048848
1355,0.159454,0.002261
1357,0.329288,0.496852
1358,0.308578,0.484323
1359,0.322392,0.720603
1360,0.402854,0.441625
1362,0.311544,0.437556
1363,0.374017,0.117912
1364,0.378961,0.31185
1365,0.257665,0.389865
1366,0.357099,0.749291
1367,0.474786,0.540059
1368,0.295631,0.336745
1370,0.389625,0.471781
1371,0.152998,0.065239
1372,0.266108,0.164902
1374,0.410985,0.646235
1375,0.329455,0.498466
1376,0.288905,0.425192
1377,0.227093,0.388365
1378,0.27612,0.575308
1379,0.122098,0.034557
1380,0.210028,0.300355
1381,0.380733,0.406156
1382,0.375146,0.118874
1383,0.30377,0.437699
1384,0.431864,0.422707
1385,0.12725,0.458646
1386,0.304021,0.499963
1387,0.310103,0.507208
1388,0.391158,0.316333
1389,0.337668,0.418314
1390,0.183061,0.197487
1391,0.350971,0.566085
1392,0.486997,0.386118
1393,0.410179,0.420133
1394,0.343819,0.525907
1395,0.344182,0.100299
1396,0.169725,0.304576
1397,0.440822,0.442186
1398,0.160969,0.461154
1399,0.401351,0.306656
1400,0.345873,0.297206
1401,0.319723,0.142865
1403,0.387648,0.106693
1404,0.155304,0.53336
1405,0.148959,0.197483
1406,0.18684,0.07514
1407,0.348894,0.282634
1408,0.323448,0.298931
1409,0.230609,0.388331
1410,0.23488,0.442225
1411,0.377786,0.402748
1414,0.477041,0.47064
1415,0.433335,0.402575
1416,0.471863,0.544463
1417,0.21741,0.088306
1418,0.406882,0.462505
1420,0.407774,0.437575
1421,0.198186,0.068306
1422,0.107959,0.427793
1423,0.334072,0.300808
1424,0.481204,0.499957
1425,0.401823,0.676673
1426,0.251546,0.083029
1427,0.447151,0.562944
1428,0.358176,0.303247
1430,0.406018,0.517386
1431,0.431054,0.126655
1432,0.388926,0.453168
1433,0.312025,0.494241
1436,0.391418,0.476606
1437,0.258768,0.094457
1438,0.313822,0.126664
1439,0.266922,0.389577
1440,0.318702,0.151004
1441,0.077805,0.027505
1443,0.452038,0.460311
1445,0.428653,0.410243
1446,0.136862,0.035496
1447,0.481597,0.340598
1448,0.18125,0.40787
1449,0.372147,0.108309
1450,0.319989,0.577235
1452,0.196697,0.063839
1453,0.421545,0.459049
1454,0.304151,0.137692
1456,0.422369,0.453529
1457,0.120347,0.383284
1459,0.346241,0.284971
1460,0.310725,0.288159
1461,0.132941,0.492118
1463,0.439966,0.541546
1464,0.303371,0.087148
1465,0.090788,0.01961
1466,0.422549,0.458843
1467,0.23168,0.45539
1468,0.418619,0.486935
1469,0.172784,0.118765
1470,0.39761,0.59676
1471,0.139111,0.454527
1473,0.437976,0.394769
1474,0.407706,0.526468
1475,0.205825,0.403023
1476,0.474731,0.428676
1477,0.40877,0.451035
1479,0.292602,0.197749
1480,0.188887,0.281851
1481,0.283004,0.431818
1482,0.446477,0.367062
1483,0.239142,0.402
1484,0.390193,0.854269
1485,0.343116,0.743559
1486,0.413608,0.492856
1487,0.386822,0.12409
1488,0.462842,0.384701
1489,0.302863,0.628375
1490,0.424807,0.426282
1492,0.186872,0.177856
1493,0.402869,0.419125
1494,0.377841,0.454138
1495,0.052146,0.108869
1496,0.375954,0.325229
1497,0.453657,0.163767
1498,0.219375,0.725007
1499,0.400118,0.433114
1500,0.336078,0.467171
1501,0.329954,0.478264
1502,0.392866,0.283221
1503,0.413378,0.427111
1504,0.46703,0.463899
1505,0.415429,0.482468
1506,0.392526,0.45986
1507,0.046137,0.023805
1508,0.374634,0.400918
1510,0.184375,0.559845
1512,0.471202,0.442933
1513,0.210473,0.46781
1514,0.413212,0.516761
1515,0.425748,0.442117
1516,0.500076,0.395426
1517,0.172272,0.377456
1518,0.41936,0.589242
1519,0.332311,0.131643
1520,0.278625,0.438852
1521,0.215322,0.144115
1522,0.304949,0.452741
1524,0.351331,0.426523
1525,0.339582,0.381545
1526,0.122259,0.13655
1527,0.342736,0.097604
1528,0.277533,0.504339
1529,0.358859,0.302626
1530,0.310283,0.29968
1531,0.414157,0.462634
1532,0.280596,0.137015
1533,0.04876,0.043494
1534,0.068961,0.024152
1536,0.186199,0.006333
1537,0.353795,0.43407
1538,0.088571,0.340638
1539,0.406288,0.523073
1540,0.248916,0.427422
1541,0.341925,0.069518
1543,0.420793,0.493461
1544,0.326328,0.607876
1545,0.204967,0.081674
1546,0.12817,0.349106
1547,0.321418,0.585699
1549,0.369912,0.094034
1550,0.379606,0.39164
1551,0.377869,0.579131
1552,0.367666,0.114796
1553,0.403479,0.405383
1554,0.444275,0.658594
1555,0.401677,0.435237
1556,0.24794,0.244717
1557,0.342436,0.113596
1558,0.120699,0.124458
1559,0.409768,0.169726
1560,0.441213,0.395118
1561,0.325323,0.084766
1562,0.345481,0.1209
1563,0.475805,0.472991
1566,0.422578,0.320884
1567,0.358078,0.395463
1568,0.417197,0.226414
1569,0.443054,0.530024
1570,0.305538,0.138377
1574,0.231633,0.612306
1575,0.376295,0.463943
1576,0.281194,0.461668
1577,0.371684,0.436704
1578,0.224836,0.353686
1579,0.373816,0.105636
1582,0.379052,0.299065
1583,0.306431,0.111605
1584,0.107279,0.1825
1588,0.340318,0.11002
1589,0.474203,0.409621
1590,0.389242,0.299853
1592,0.375803,0.07509
1593,0.318813,0.202639
1594,0.333978,0.477435
1596,0.327587,0.598506
1597,0.346623,0.487426
1598,0.212832,0.40904
1599,0.333252,0.079138
1601,0.366529,0.431658
1603,0.35635,0.455524
1604,0.406499,0.352374
1605,0.153492,0.060355
1606,0.25159,0.677995
1607,0.379717,0.31537
1608,0.380352,0.607452
1609,0.109255,0.360939
1610,0.47294,0.522123
1611,0.180492,0.094803
1612,0.42946,0.128767
1613,0.282357,0.637825
1614,0.381369,0.299429
1616,0.41549,0.201262
1617,0.350804,0.302006
1618,0.13309,0.431799
1619,0.423704,0.250198
1620,0.338578,0.50205
1621,0.352477,0.604898
1622,0.244597,0.133548
1623,0.186831,0.145956
1624,0.403403,0.541604
1625,0.248798,0.429088
1627,0.170915,0.449195
1628,0.42063,0.278706
1629,0.453446,0.100836
1630,0.383381,0.299174
1631,0.376859,0.438328
1632,0.436017,0.475285
1634,0.194823,0.471518
1636,0.311444,0.416472
1637,0.420596,0.453513
1639,0.184348,0.097311
1640,0.152688,0.077702
1643,0.362984,0.489011
1644,0.292545,0.387314
1645,0.081209,0.1223
1646,0.465303,0.475883
1647,0.193668,0.06134
1648,0.40119,0.177431
1649,0.315351,0.415222
1650,0.095989,0.079012
1651,0.42446,0.104491
1652,0.300377,0.524765
1654,0.408038,0.621632
1655,0.273834,0.460593
1656,0.323441,0.538298
1657,0.274026,0.494903
1658,0.471021,0.498629
1659,0.314734,0.37915
1661,0.176521,0.497273
1662,0.253455,0.120643
1663,0.340311,0.133763
1665,0.373502,0.629735
1666,0.250308,0.148763
1667,0.363253,0.466906
1668,0.387199,0.443324
1669,0.473986,0.505396
1670,0.276315,0.518894
1671,0.387315,0.395915
1672,0.42305,0.463131
1674,0.346044,0.119955
1675,0.180467,0.089603
1676,0.409053,0.538062
1678,0.30237,0.142011
1679,0.357803,0.399522
1680,0.433287,0.37448
1681,0.169809,0.307714
1682,0.379378,0.118816
1683,0.308209,0.354733
1684,0.420792,0.407395
1685,0.490127,0.45156
1686,0.365832,0.46934
1687,0.042816,0.020084
1688,0.359412,0.348879
1689,0.342308,0.114459
1690,0.145879,0.0353
1691,0.285692,0.060738
1692,0.363604,0.76072
1693,0.479108,0.459468
1694,0.329483,0.290526
1695,0.355805,0.109707
1696,0.38284,0.342425
1698,0.322303,0.33487
1699,0.309684,0.282368
1700,0.160364,0.095895
1701,0.403552,0.35661
1703,0.452652,0.185603
1704,0.366483,0.332053
1705,0.384069,0.113741
1707,0.411573,0.505863
1708,0.372223,0.421433
1710,0.23645,0.462862
1712,0.238591,0.101774
1713,0.363461,0.470405
1714,0.169085,0.313193
1716,0.304333,0.502107
1718,0.217473,0.099367
1719,0.054901,0.013339
1720,0.302792,0.51917
1721,0.972121,0.281369
1722,0.271575,0.476905
1723,0.410277,0.139902
1724,0.277569,0.454589
1725,0.230862,0.394456
1726,0.3403,0.437547
1727,0.330729,0.302086
1728,0.200218,0.028305
1729,0.344266,0.501848
1730,0.124453,0.032962
1731,0.188461,0.360504
1732,0.39953,0.281376
1734,0.155983,0.422086
1735,0.276063,0.13567
1736,0.350642,0.141989
1737,0.382753,0.296444
1738,0.407313,0.34526
1739,0.29936,0.43547
1740,0.426134,0.509353
1741,0.179665,0.358749
1743,0.466442,0.560879
1744,0.156868,0.416766
1745,0.293939,0.62777
1746,0.150563,0.407235
1747,0.317036,0.129135
1748,0.363695,0.300165
1749,0.320035,0.13286
1750,0.378677,0.42812
1751,0.19094,0.038548
1752,0.428848,0.486302
1753,0.29854,0.527904
1754,0.387322,0.588646
1755,0.420006,0.448345
1756,0.281513,0.468026
1757,0.327929,0.117831
1758,0.463264,0.44205
1759,0.322422,0.650493
1760,0.153273,0.035835
1761,0.314292,0.287989
1762,0.205625,0.209451
1763,0.241101,0.420252
1764,0.139461,0.190858
1765,0.121078,0.07317
1766,0.323584,0.132431
1767,0.419889,0.122925
1768,0.377376,0.284277
1769,0.392656,0.43561
1770,0.306013,0.461769
1772,0.347397,0.300279
1774,0.433423,0.466093
1775,0.409764,0.815747
1776,0.453444,0.343392
1777,0.430475,0.659054
1778,0.069811,0.026868
1779,0.403957,0.41367
1780,0.356358,0.123628
1781,0.317159,0.316946
1782,0.280966,0.480441
1784,0.158949,0.058284
1785,0.236146,0.392977
1786,0.359916,0.476209
1788,0.265998,0.518885
1789,0.349775,0.512821
1790,0.241003,0.664345
1791,0.440095,0.490735
1792,0.399506,0.235872
1793,0.078631,0.080931
1794,0.299989,0.437438
1797,0.456419,0.527413
1798,0.346519,0.345369
1799,0.147696,0.111828
1800,0.327974,0.40502
1802,0.370103,0.208662
1803,0.342146,0.302193
1804,0.335723,0.094579
1805,0.259958,0.420617
1806,0.242687,0.542582
1809,0.085563,0.01839
1810,0.403336,0.433978
1811,0.151183,0.387034
1812,0.354534,0.423737
1814,0.467774,0.424644
1816,0.218912,0.572985
1817,0.114236,0.338358
1818,0.50025,0.412694
1819,0.430986,0.630198
1820,0.349854,0.60493
1821,0.110733,0.521934
1822,0.348392,0.444852
1823,0.417707,0.620025
1824,0.376913,0.463321
1825,0.355832,0.233899
1827,0.410392,0.299558
1828,0.42042,0.537114
1829,0.085042,0.233057
1830,0.423123,0.448436
1832,0.383845,0.19107
1833,0.21245,0.446341
1834,0.349168,0.573645
1835,0.457274,0.371988
1836,0.443725,0.492265
1837,0.120653,0.097697
1838,0.400903,0.500188
1839,0.307866,0.480197
1841,0.466627,0.492658
1842,0.455625,0.519398
1843,0.398688,0.571234
1844,0.340804,0.417426
1846,0.369543,0.134325
1847,0.170926,0.048058
1848,0.105509,0.081057
1849,0.372471,0.558949
1850,0.146807,0.345183
1851,0.393115,0.440469
1852,0.34927,0.471422
1853,0.168326,0.469597
1854,0.415349,0.439353
1856,0.348273,0.109496
1857,0.23728,0.514839
1858,0.410888,0.403971
1859,0.456497,0.494993
1860,0.344678,0.603445
1861,0.177011,0.120446
1862,0.26259,0.127649
1864,0.195712,0.385467
1867,0.366109,0.647055
1868,0.393581,0.867866
1869,0.153386,0.48009
1870,0.397348,0.190068
1871,0.428984,0.48609
1872,0.271962,0.566125
1873,0.221337,0.447862
1874,0.397678,0.352245
1876,0.327203,0.303286
1877,0.471337,0.404349
1878,0.168787,0.431434
1879,0.418334,0.3352
1881,0.366852,0.107433
1882,0.172156,0.175582
1883,0.991858,0.282738
1884,0.398489,0.198104
1885,0.154261,0.343334
1886,0.395374,0.103002
1887,0.347644,0.680677
1889,0.413598,0.397035
1891,0.235746,0.415502
1893,0.970832,0.117344
1894,0.378,0.461382
1895,0.402919,0.114804
1896,0.153114,0.310969
1897,0.395577,0.105831
1898,0.486555,0.485869
1899,0.234106,0.418128
1900,0.371261,0.058317
1901,0.383882,0.638216
1902,0.391325,0.116382
1903,0.025321,0.021938
1905,0.176194,0.063985
1906,0.228228,0.405622
1907,0.394923,0.116851
1908,0.366303,0.065507
1909,0.325239,0.084735
1910,0.317548,0.473983
1911,0.317512,0.541511
1912,0.341582,0.125183
1913,0.278573,0.532807
1914,0.427961,0.489777
1915,0.420155,0.422068
1916,0.149662,0.398997
1917,0.365422,0.63958
1918,0.402577,0.465751
1919,0.392471,0.099714
1920,0.271661,0.555052
1921,0.36858,0.384814
1922,0.427892,0.329558
1923,0.380596,0.109181
1924,0.368534,0.428789
1926,0.28277,0.154763
1927,0.133594,0.268806
1928,0.125267,0.081745
1929,0.411892,0.15825
1930,0.388452,0.094929
1932,0.221269,0.1072
1933,0.160701,0.112523
1934,0.141527,0.283169
1935,0.21336,0.433082
1936,0.177291,0.109716
1937,0.397494,0.544422
1938,0.386989,0.308213
1939,0.434776,0.423848
1940,0.271514,0.038331
1941,0.234391,0.627374
1942,0.318873,0.556265
1943,0.174055,0.224833
1944,0.360134,0.143484
1945,0.334665,0.413685
1946,0.166675,0.137979
1948,0.35222,0.53747
1949,0.425596,0.477753
1950,0.39914,0.348066
1951,0.413087,0.445234
1952,0.228317,0.563236
1953,0.379672,0.467581
1956,0.387991,0.10003
1957,0.440453,0.38809
1959,0.143025,0.507493
1960,0.200156,0.463877
1961,0.117236,0.38315
1962,0.384606,0.537419
1963,0.403007,0.599216
1964,0.243844,0.48483
1966,0.162168,0.452586
1967,0.293213,0.602998
1968,0.379077,0.314582
1969,0.427697,0.471952
1970,0.363815,0.411956
1971,0.279033,0.119169
1972,0.383226,0.278902
1973,0.382332,0.248836
1974,0.31652,0.441552
1975,0.269069,0.5067
1976,0.232514,0.415581
1977,0.34726,0.47684
1978,0.389128,0.350887
1980,0.17258,0.434216
1981,0.347555,0.305714
1982,0.333549,0.117682
1983,0.069716,0.284118
1984,0.453484,0.356415
1986,0.378415,0.494799
1987,0.394569,0.483285
1988,0.18672,0.503206
1989,0.15893,0.262279
1990,0.397277,0.420542
1992,0.461287,0.306599
1993,0.397036,0.532124
1994,0.338338,0.529088
1995,0.390476,0.470403
1996,0.301355,0.143245
1997,0.114618,0.284208
1999,0.133709,0.280422
2000,0.408851,0.484536
2001,0.353276,0.535054
2002,0.150025,0.340686
2003,0.454775,0.385267
2004,0.227558,0.385133
2005,0.199566,0.236763
2006,0.3995,0.115069
2007,0.315683,0.4585
2008,0.127596,0.510358
2009,0.193954,0.09357
2010,0.369462,0.115783
2012,0.130677,0.283344
2013,0.081432,0.037549
2014,0.428655,0.478968
2015,0.379151,0.426161
2016,0.384451,0.109832
2017,0.410236,0.50913
2018,0.212536,0.337826
2019,0.109556,0.543692
2020,0.090472,0.028176
2021,0.363497,0.492828
2022,0.371579,0.300659
2023,0.228466,0.431726
2024,0.308096,0.591108
2025,0.423248,0.424154
2026,0.174785,0.280072
2028,0.325895,0.404409
2029,0.142615,0.173448
2030,0.384986,0.519227
2031,0.399882,0.106867
2032,0.356899,0.108827
2033,0.388546,0.280288
2034,0.433444,0.431966
2035,0.442256,0.395065
2036,0.401146,0.381714
2037,0.388694,0.432042
2039,0.288528,0.435928
2040,0.436746,0.620484
2041,0.289511,0.502677
2042,0.367709,0.291065
2044,0.46691,0.4317
2045,0.414436,0.365965
2046,0.390425,0.378527
2048,0.330501,0.435652
2049,0.43943,0.471911
2050,0.295127,0.431708
2052,0.378324,0.489296
2053,0.041212,0.008891
2054,0.286146,0.529
2055,0.083291,0.033844
2056,0.161829,0.420861
2057,0.436337,0.58598
2058,0.349132,0.296666
2059,0.21114,0.457594
2060,0.455709,0.449988
2061,0.367111,0.463917
2062,0.309076,0.080082
2063,0.312803,0.553062
2064,0.426574,0.438067
2065,0.310365,0.123073
2066,0.381811,0.438117
2067,0.160793,0.145681
2068,0.391363,0.347994
2069,0.330057,0.221129
2070,0.112944,0.086448
2071,0.20955,0.150143
2072,0.16286,0.373784
2073,0.293517,0.392513
2074,0.248915,0.462751
2075,0.336904,0.126908
2076,0.379999,0.324328
2077,0.399126,0.41833
2078,0.424673,0.508298
2079,0.246236,0.651109
2080,0.163899,0.427134
2081,0.120189,0.076408
2082,0.054798,0.02405
2083,0.350097,0.555601
2084,0.297735,0.113841
2085,0.152244,0.418958
2087,0.159699,0.081239
2088,0.153155,0.059197
2089,0.173924,0.069203
2090,0.419456,0.545226
2091,0.292168,0.438306
2093,0.397915,0.286198
2094,0.137405,0.419817
2095,0.356601,0.346286
2096,0.36327,0.543655
2097,0.329344,0.490602
2098,0.33257,0.420668
2099,0.177509,0.053032
2100,0.329364,0.430195
2101,0.083665,0.025801
2102,0.402871,0.545379
2103,0.160783,0.026098
2104,0.319057,0.967953
2105,0.188219,0.281624
2106,0.404248,0.522144
2107,0.432345,0.389899
2108,0.241646,0.107567
2109,0.120068,0.229459
2110,0.215765,0.102426
2111,0.288797,0.133352
2112,0.341019,0.681383
2113,0.470751,0.435863
2114,0.368606,0.112833
2115,0.432614,0.397154
2117,0.328522,0.381143
2118,0.295537,0.474858
2120,0.395768,0.537631
2121,0.343531,0.366773
2122,0.351145,0.373575
2123,0.243364,0.51102
2124,0.35553,0.314403
2125,0.325535,0.410139
2126,0.297473,0.147912
2127,0.378049,0.113516
2128,0.079459,0.034541
2129,0.288987,0.138825
2130,0.327513,0.525016
2131,0.406521,0.554355
2133,0.326545,0.122381
2135,0.147756,0.284682
2136,0.462403,0.407679
2137,0.179731,0.402543
2138,0.296056,0.360927
2139,0.23182,0.039151
2140,0.402922,0.432093
2141,0.408086,0.50509
2142,0.380928,0.437272
2143,0.087826,0.053448
2144,0.430255,0.55359
2145,0.274942,0.362013
2146,0.161487,0.446761
2147,0.386334,0.282325
2148,0.333492,0.301222
2149,0.212318,0.171351
2150,0.194576,0.410274
2152,0.335689,0.152491
2153,0.413062,0.587192
2154,0.369963,0.56583
2155,0.42321,0.476704
2156,0.352008,0.11895
2157,0.113329,0.08923
2160,0.431124,0.116847
2161,0.388535,0.332058
2162,0.150234,0.341608
2163,0.167874,0.264361
2164,0.116601,0.326462
2165,0.343359,0.33396
2166,0.066255,0.054442
2167,0.193343,0.420926
2168,0.347661,0.044716
2169,0.353911,0.0839
2170,0.133462,0.215603
2171,0.357868,0.443741
2172,0.388699,0.439858
2173,0.390886,0.454694
2174,0.457044,0.434291
2175,0.219306,0.097064
2176,0.307393,0.140749
2177,0.332291,0.30172
2178,0.260205,0.304487
2179,0.211716,0.424576
2180,0.336328,0.126675
2182,0.183688,0.225486
2183,0.313922,0.630237
2184,0.378962,0.116257
2185,0.320943,0.549401
2186,0.337158,0.072397
2187,0.416306,0.370508
2189,0.169596,0.097058
2190,0.309525,0.665287
2191,0.396207,0.504739
2192,0.225197,0.446552
2193,0.28655,0.016859
2194,0.434706,0.419129
2195,0.370616,0.42268
2197,0.364084,0.462394
2198,0.392611,0.445097
2199,0.101263,0.472273
2200,0.393226,0.247421
2201,0.192699,0.41663
2202,0.06716,0.021134
2203,0.430728,0.40905
2204,0.369696,0.451943
2206,0.221583,0.43231
2207,0.368823,0.508646
2208,0.1722,0.157957
2209,0.464213,0.590545
2210,0.390011,0.589456
2211,0.461064,0.434792
2212,0.340762,0.125466
2213,0.200521,0.080968
2214,0.283972,0.667704
2215,0.273921,0.372794
2217,0.355049,0.491008
2218,0.400622,0.454078
2219,0.171483,0.08422
2220,0.171736,0.443057
2221,0.309212,0.152585
2222,0.284725,0.381369
2223,0.412002,0.514187
2224,0.408886,0.375435
2225,0.361714,0.293714
2226,0.459506,0.468623
2227,0.136411,0.272305
2228,0.154111,0.342508
2230,0.331511,0.444486
2231,0.416471,0.433981
2233,0.430912,0.369337
2234,0.414588,0.287745
2235,0.358667,0.401583
2236,0.414152,0.418805
2237,0.189808,0.075656
2238,0.398302,0.740813
2239,0.29833,0.030562
2240,0.410686,0.428395
2241,0.204037,0.466745
2242,0.404339,0.503234
2243,0.406087,0.100701
2244,0.343839,0.350409
