OBJECTID,LSI,LPI,MENN,SHDI
337,1.0,100.0,0.0,0.6900666586707636
338,1.6428571428571428,48.35680751173709,0.0,0.9147643595428172
339,1.2261904761904763,89.79591836734694,0.0,0.32898896618144813
340,2.0,32.87981859410431,38.951745352229786,0.6545062590261197
341,2.4523809523809526,56.91609977324263,10.0,0.6721538211788158
342,2.0833333333333335,43.764172335600904,30.393534376974486,0.7323657531571313
343,2.0238095238095237,46.71201814058957,12.360679774997898,0.8216492658773871
344,1.6071428571428572,70.52154195011337,31.231056256176608,0.4755200934516536
345,1.5357142857142858,85.03401360544218,10.0,0.27672934984371744
346,1.869047619047619,29.705215419501133,29.092228692612316,0.6143534821860303
347,3.107142857142857,68.48072562358277,20.810794455899728,0.9253923982668519
349,1.6071428571428572,67.34693877551021,30.0,0.4755200934516536
350,2.7195121951219514,44.28223844282238,19.612144869557678,0.5469225854609195
351,1.4404761904761905,75.05668934240363,46.568542494923804,0.5188054035036833
352,2.317073170731707,50.717703349282296,32.426406871192846,0.9810884142741974
354,1.7380952380952381,58.73015873015873,32.426406871192846,0.5101464839287555
355,1.4523809523809523,80.0453514739229,0.0,0.5201642071388134
358,2.0714285714285716,43.99092970521542,29.89274101035944,0.9746099106669195
359,1.5595238095238095,68.25396825396825,20.0,0.4047473202463422
360,1.4880952380952381,90.70294784580499,0.0,0.30681923234671027
362,2.369047619047619,24.71655328798186,31.562267122687153,0.9030187271559982
363,1.3095238095238095,86.39455782312925,0.0,0.4252772450266783
364,1.7738095238095237,68.64988558352402,31.514287078188936,0.6143076119808218
365,1.3571428571428572,74.82993197278911,0.0,0.5570429300708654
366,1.1547619047619047,94.10430839002268,0.0,0.21060560827833139
367,1.9642857142857142,49.20634920634921,75.99195230063927,0.8546724157804513
368,2.6,59.73154362416108,12.360679774997896,0.8802501682552695
369,2.0476190476190474,68.86792452830188,100.0,0.8051151960910732
371,1.0,100.0,0.0,0.6900666586707636
